StockCode,Price
22621,3.29
22623,12.46
22645,3.29
22652,3.29
22654,11.63
22659,4.13
22665,5.79
22666,5.79
22671,3.29
22687,16.63
22689,16.63
22697,5.79
22699,5.79
22713,0.83
22725,7.46
22726,7.46
22727,7.46
22728,7.46
22729,7.46
22732,2.46
22733,2.46
22737,3.29
22738,3.29
22739,3.29
22741,1.63
22743,5.79
22744,5.79
22748,4.13
22752,16.63
22757,2.46
22758,2.46
22759,3.29
22804,5.79
22809,5.79
22810,5.79
22813,4.13
22821,0.83
22844,16.63
22845,12.46
22851,1.63
22891,8.29
22903,2.46
22905,2.46
22907,1.63
22910,5.79
22928,12.46
22940,8.29
22946,16.63
22947,16.63
22951,1.25
22964,4.13
22966,2.46
22979,3.29
22993,2.46
22998,0.83
23004,0.83
23014,8.29
23028,3.29
23091,12.46
23119,1.25
23129,8.29
23158,4.13
23170,3.29
23171,3.29
23176,4.58
23178,5.79
23182,2.46
23197,3.29
23198,3.29
23200,4.13
23207,4.13
23215,4.13
23217,2.46
23218,2.46
23219,2.46
23220,1.63
23221,1.63
23223,1.63
23224,1.63
23225,1.63
23228,2.46
23236,5.79
23247,5.79
23263,2.5
23268,2.92
23299,7.46
23301,3.29
23307,1.25
23309,1.25
23310,0.83
23343,4.13
23344,4.13
35911A,0.83
35970,4.13
37500,8.29
40016,8.29
47480,3.29
47504H,3.29
47559B,2.46
47590A,10.79
47591D,4.13
47593B,0.83
51014L,0.83
71477,6.63
72816,2.46
72817,1.63
72818,1.63
79066K,1.63
79321,12.46
82551,2.46
82567,1.63
82580,1.25
82582,4.13
82616B,2.46
82616C,2.46
84030E,8.29
84031B,4.13
84032A,3.29
84032B,3.29
84050,4.13
84077,0.63
84375,4.13
84378,2.46
84380,2.46
84509A,7.46
84510A,2.46
84596G,0.83
84692,0.83
84813,24.96
84828,2.46
84832,1.63
84836,2.46
84859A,4.13
84924A,7.46
84926F,2.46
84946,2.46
20936,5.79
84951B,2.46
84968D,24.96
84969,8.29
84970S,2.08
84978,2.46
85014A,12.46
85014B,12.46
85035C,8.29
85038,4.13
85039B,1.63
85040A,3.29
85049A,2.46
85049E,2.46
85053,4.13
20961,2.46
20963,2.46
20969,7.46
20970,7.46
21035,6.63
21056,16.63
21078,1.63
21080,0.83
21084,0.83
21088,0.83
21090,0.83
21094,0.83
21096,0.83
21098,2.46
21147,2.46
21154,2.46
85054,5.79
21156,4.13
21172,4.13
21212,1.25
21220,2.46
21231,2.46
21232,2.46
21285,4.13
21328,3.29
21329,3.29
21380,5.79
21385,1.63
21394,1.63
21408,8.29
85087,3.29
85129D,2.46
85131D,0.83
85152,4.13
85168B,8.29
85170D,4.13
21507,0.83
21509,0.83
21523,15.79
21524,16.63
21557,5.79
21559,4.96
21669,3.29
21676,1.63
21677,1.63
21682,9.96
21704,1.63
21733,5.79
21790,1.63
21809,2.46
21810,2.46
21832,3.29
85174,10.79
85176,1.63
85184C,5.79
85199S,0.83
85227,1.63
85231G,1.63
21823,0.39
21824,0.39
22340,0.39
22944,0.39
72818,0.39
22186,1.95
22187,1.95
21352,2.95
23630,2.99
23503,1.25
85066,8.12
35954,0.19
21014,0.29
21819,0.39
23366,0.65
23367,0.65
23504,1.25
23371,1.25
23506,0.42
23502,1.25
23370,1.25
23093,1.64
22170,4.62
22169,5.64
22768,6.72
22767,6.72
23092,5.49
23434,0.79
23435,0.79
23493,1.95
23365,0.65
23369,1.25
23520,3.75
23511,2.08
23517,2.89
23368,0.65
23505,1.25
22720,3.39
23243,3.39
22960,2.95
22666,1.96
22424,8.15
22838,9.98
22843,4.67
22839,9.98
22840,5.49
22841,5.49
22847,11.67
22846,11.67
23372,1.25
23512,2.08
23515,2.08
23514,2.08
23518,2.89
23510,0.42
23508,0.42
23509,0.42
23507,0.42
23513,2.08
23369,1.06
35953,0.39
22598,0.29
22579,0.29
22578,0.29
22577,0.29
22597,0.29
35964,0.39
21818,0.39
72816,0.95
72817,0.79
21015,0.29
22599,0.29
22065,0.39
22336,0.19
22770,12.75
23058,0.79
21817,0.39
44242B,0.79
20678,1.65
22338,0.19
23516,3.75
23519,3.75
22339,0.19
23494,5.95
22163,0.79
22502,2.0
22414,7.08
22365,7.08
22691,7.08
23075,3.75
35599B,1.95
85017B,1.25
84970S,0.72
21032,2.46
21039,5.79
21055,16.63
21070,2.46
21129,12.46
21136,3.12
21155,4.96
21216,10.79
21313,1.63
21356,0.83
21422,1.63
21466,7.46
21467,7.46
21469,7.46
21576,4.96
21706,9.96
21709,9.96
21786,0.83
21787,1.63
21811,2.46
21894,2.46
21899,1.63
21900,1.63
21901,1.63
21902,1.63
21929,4.13
21974,2.92
21980,0.83
22024,0.83
22031,0.83
22035,0.83
22041,4.96
22075,3.29
22123,4.13
22149,4.13
22150,4.13
22173,5.79
22190,2.46
22197,1.63
22260,1.63
22261,1.63
22263,1.63
22269,0.83
22295,3.29
22328,5.79
22352,4.96
22357,4.13
22379,4.13
22400,2.46
22431,4.13
22433,4.13
22446,6.63
22452,1.63
22472,10.79
22473,10.79
22483,5.79
22493,3.29
22547,0.83
22558,3.29
22562,2.46
22588,5.79
22589,4.96
22597,1.63
22598,1.63
22609,1.63
22617,10.79
22624,16.63
22629,4.13
22651,1.63
22676,2.46
22677,2.46
22678,2.46
22679,2.46
22680,2.46
22681,2.46
22682,2.46
22683,2.46
22701,2.46
22712,0.83
22720,10.79
22721,10.79
22731,2.46
22735,3.29
22736,3.29
22781,14.96
22811,5.79
22839,29.13
22843,13.29
22847,33.29
22865,4.13
22867,4.13
22945,1.8
22965,4.13
23025,4.13
23084,4.13
23154,4.13
23156,4.13
23159,4.13
23201,4.13
23274,3.29
23291,2.46
23292,2.46
23300,3.29
72802A,8.29
82482,5.79
82581,1.25
84661B,4.96
84947,2.46
84971S,1.63
85015,2.46
85039C,1.63
85099B,4.13
85129B,2.46
85129C,2.46
85130B,3.29
85231B,1.63
90086,1.63
15060B,8.29
17129F,1.63
20619,4.13
20657,2.46
20670,5.79
20725,4.13
20769,4.96
20819,7.46
20914,5.79
20996,0.83
23413,4.15
21498,0.36
21499,0.36
21871,1.45
23284,7.08
23283,8.25
23503,1.04
22366,7.08
48116,7.08
23283,7.08
22689,7.08
23343,1.75
23344,1.75
22687,7.08
22616,0.32
21277,12.0
23461,4.15
22660,8.25
23466,8.25
23469,4.15
23484,2.89
23283,8.0
23284,8.0
90149,6.36
90154,7.25
23114,4.95
23117,4.95
23115,4.95
23471,9.95
23116,4.95
23472,14.95
23470,6.25
23524,3.75
23535,5.95
23534,5.95
23541,8.25
35819P,0.38
21031,2.46
21058,1.63
21071,2.46
21086,1.63
21219,2.46
21314,4.13
21411,8.29
21465,7.46
21561,4.96
21668,3.29
21675,1.63
21744,5.79
21746,2.46
21794,7.46
21873,3.29
21875,3.29
21880,0.42
21881,1.63
21928,4.13
21931,4.13
21948,2.46
21976,1.25
22082,3.29
22096,2.46
22098,2.46
22107,7.46
22113,7.46
22114,8.29
22129,2.46
22203,7.46
22269,2.46
22277,4.13
22296,3.29
22297,2.46
22331,3.29
22384,4.13
22385,4.13
22427,11.63
22460,2.46
22556,3.29
22576,1.63
22585,2.46
22600,1.63
22664,4.13
22673,2.46
22698,5.79
22791,2.46
22800,7.46
22835,9.13
23056,12.46
23080,16.63
23081,16.63
23157,4.13
23167,1.63
23172,3.29
23191,3.29
23202,4.13
23229,7.46
23264,2.5
23265,2.5
23266,2.5
23284,16.63
47566,10.79
72812,4.13
82001S,7.46
84755,1.24
84792,9.13
84915,4.13
84988,2.92
85123A,5.79
20717,2.46
20780,10.79
20829,4.13
20838,3.29
20839,3.29
20840,3.29
20986,2.46
23406,4.15
23404,3.26
23321,1.12
22470,1.97
85152,1.49
23426,1.66
21166,1.49
23539,3.88
23522,1.63
23534,3.88
23535,3.88
23526,3.88
23533,3.88
23542,6.67
23528,2.66
21175,1.4
22471,2.85
23426,1.6
23543,7.45
23412,4.98
23400,4.15
23401,4.15
23322,1.97
23133,5.66
82583,1.49
23530,3.58
23538,3.58
23521,1.12
23523,2.66
23524,2.66
23531,4.77
23527,3.75
23523,3.75
23483,1.25
23529,3.75
23528,3.75
23526,5.95
23536,5.95
23544,8.25
23542,8.25
22113,3.32
21115,5.35
23403,3.25
23532,4.15
23536,5.35
23541,7.45
23525,3.29
23527,3.29
23540,6.25
23529,3.29
23537,4.95
23543,8.25
23531,6.95
23532,4.95
23538,4.95
23403,2.49
22469,1.12
23132,3.57
21174,1.49
23532,3.89
23536,3.89
23543,6.98
23541,6.67
23540,3.97
23529,2.66
23525,2.66
48111,7.08
48188,7.08
23483,1.04
23544,5.68
23539,5.95
23530,4.95
23531,6.25
23349,1.04
23535,5.35
23526,5.35
23525,3.75
23500,1.04
23533,5.95
23465,8.25
21980,0.32
23354,0.72
23438,1.04
23437,1.04
23375,0.72
23233,0.36
23232,0.36
22710,0.36
22045,0.36
16156S,0.36
21497,0.36
16161U,0.36
21955,7.08
23505,1.04
23501,1.04
23538,4.15
23470,5.39
23493,1.65
23537,4.15
23512,1.79
23513,1.79
23519,3.29
23515,1.79
23518,2.49
23516,3.29
23502,1.04
23507,0.36
23510,0.36
23113,4.15
23114,4.15
23524,3.29
23523,3.29
23534,5.35
23542,7.45
23533,5.35
23371,1.06
23372,1.06
23370,1.06
23501,1.25
71496B,0.53
21500,0.36
23471,8.25
23530,4.15
22866,1.79
22865,1.79
22632,1.79
22633,1.79
23522,2.89
23521,2.89
23540,6.95
23404,4.15
85088,1.69
23500,1.25
90012A,2.95
23468,8.25
23250,1.04
21108,0.79
23379,0.32
22173,2.75
22273,2.3
79157V,0.85
90195A,2.95
90014A,2.95
90014B,2.95
23048,3.75
85179A,1.25
23021,3.75
23040,4.95
23046,5.75
23448,1.65
23447,1.65
23446,1.65
21025,2.46
21028,2.46
21112,5.79
21222,2.46
21259,12.46
21356,2.46
21367,4.96
21485,10.79
21705,3.29
21707,9.96
21829,0.42
21878,1.63
22074,3.29
22090,5.79
22112,10.79
22193,16.63
22246,4.13
22274,5.79
22337,1.25
22358,5.79
22364,5.79
22378,4.13
22382,4.13
22435,2.46
22445,5.79
22487,19.96
22491,1.63
22551,3.29
22616,0.83
22626,16.63
22630,4.13
22642,4.96
22662,4.13
22668,5.79
22734,5.79
22751,7.46
22753,1.63
22755,1.63
22766,5.79
22807,5.79
22820,0.83
22822,12.46
22890,19.96
22899,4.13
22904,5.79
22925,12.46
22984,0.83
23038,1.63
23088,2.46
23127,10.79
23130,8.29
23183,7.46
23184,10.79
23192,3.29
23193,4.58
23205,1.63
23217,2.5
23234,5.79
23273,3.29
23306,2.92
23308,1.25
35598D,2.46
35599D,5.79
47310M,1.63
47310M,3.29
47471,1.46
82484,16.63
82578,1.25
84510C,2.46
84580,4.13
84581,4.13
84673B,1.63
84969,3.29
84987,2.92
84997A,8.29
84997D,8.29
85034B,8.29
85035A,8.29
85036A,8.29
85036C,8.29
85049C,2.46
85049G,2.46
85049H,2.46
85099F,4.13
85173,4.96
85175,0.83
20615,4.13
20662,5.79
20728,4.13
20712,1.74
90012B,2.95
90200E,3.75
90200D,3.75
23544,7.45
84970L,1.04
85173,1.69
23269,1.25
23127,4.15
22656,50.0
85034A,1.25
85036C,1.25
85035A,1.25
23382,3.75
23660,1.65
23661,1.65
23564,1.25
23382,3.29
85036A,1.25
23567,1.25
48173C,7.08
23487,9.95
23490,3.75
23453,1.95
23452,1.95
20998,2.55
23451,1.95
23482,1.65
23055,5.39
23056,5.39
23072,6.5
23071,6.5
72802B,1.25
72802C,1.25
23459,12.5
23565,1.25
23456,4.15
23463,9.95
23464,4.95
23405,4.15
23410,7.05
23311,2.1
21812,4.25
21813,4.25
21317,4.95
84609,7.25
21711,4.25
21710,4.25
21708,4.25
21706,4.25
23407,8.49
21630,7.95
21629,6.95
85168B,8.5
23401,5.39
84708B,4.25
23409,3.29
22512,3.39
23128,4.18
23406,5.39
23457,4.95
23455,2.89
23568,1.25
16169E,0.36
23566,1.25
23467,3.29
85179C,1.25
23479,7.85
21495,0.36
15056BL,12.46
20652,2.46
20663,5.79
20719,1.63
20973,1.25
21123,0.83
21128,12.46
21210,2.92
21390,2.46
21470,7.46
21793,7.46
21830,0.83
21917,0.83
22079,3.29
22094,2.46
22099,2.46
22170,13.29
22200,8.29
22308,4.96
22333,3.29
22334,3.29
22338,1.25
22339,1.25
22410,2.46
22411,4.13
22413,5.79
22425,9.96
22465,3.29
22470,5.79
22559,2.46
22639,4.96
22646,3.29
22675,2.46
22690,15.79
22691,15.79
22692,15.79
22746,4.13
22749,7.46
22841,15.79
22908,1.63
22911,5.79
22937,4.96
22956,4.13
23057,10.79
23090,1.63
23179,5.79
23214,4.13
23216,2.46
23313,10.79
47580,4.96
48188,15.79
84029G,7.46
84535B,1.46
84707A,19.96
84707B,19.96
84945,1.8
84970L,2.08
84991,1.25
85088,4.13
85104,5.79
85178,2.46
90043,9.96
90049,9.96
23481,1.25
23458,14.95
23484,2.49
21877,1.45
21876,1.45
90191,2.95
23367,0.55
23365,0.55
23368,0.55
23469,3.29
23508,0.36
23506,0.36
23509,0.36
23504,1.04
23511,1.79
23514,1.79
23517,2.49
23521,2.49
23522,2.49
23528,3.29
23539,5.35
23074,1.79
21804,3.39
23223,0.72
23264,1.04
23265,1.04
22153,0.36
23398,0.72
23399,0.72
21675,0.72
23579,1.95
22947,7.95
23702,3.0
23558,10.95
23556,10.95
23554,10.95
23568,1.04
23564,1.04
23566,1.04
23556,12.5
23558,12.5
23557,12.5
23554,12.5
23555,12.5
23553,12.5
23489,2.89
23491,8.25
23492,8.25
35599D,1.95
21640,0.72
23494,4.95
23477,1.25
23478,1.25
23476,1.25
23486,16.65
23480,3.29
23478,1.04
23473,0.72
23520,3.29
23482,1.45
23460,9.95
23462,19.95
23499,0.42
23485,25.0
23462,16.95
23457,4.5
23461,3.75
90164B,1.95
23485,20.8
23480,3.75
23473,0.83
23132,3.92
23400,4.14
23525,2.65
21908,1.48
23530,3.57
23555,10.95
23553,10.95
23557,10.95
23570,1.25
23454,4.15
23571,1.65
23569,4.95
22655,50.0
23305,1.95
90180A,2.95
23057,1.5
23055,1.5
23064,10.0
22103,0.39
22102,0.39
22101,0.39
22106,1.25
22105,0.95
84347,1.74
23056,1.5
23072,3.0
23071,3.0
72802B,1.0
23057,1.0
23056,1.0
23055,1.0
72802C,1.0
23474,0.83
20617,4.13
20686,6.63
20765,7.46
21122,2.46
21481,5.79
21731,3.29
21745,8.29
21770,9.96
22169,16.63
22313,5.79
22360,5.79
22365,15.79
22372,8.29
22377,4.13
22393,4.96
22398,2.46
22402,2.46
22408,2.46
22468,13.29
22505,10.79
22582,4.96
22592,7.46
22599,1.63
22638,4.96
22661,1.63
22745,4.13
22750,7.46
22775,2.46
22789,4.13
22974,3.29
23048,8.29
23058,4.96
23083,7.46
23131,8.29
23168,2.46
82552,2.46
84029E,8.29
84536B,0.83
84569D,2.46
84951A,2.46
84976,3.29
85062,2.46
85066,24.96
85169A,2.46
23582,2.08
23583,1.65
23581,1.79
23581,2.08
23116,4.15
23455,2.49
23115,4.15
23456,3.75
23486,14.55
23402,3.29
23400,5.39
72802C,0.5
72802B,0.5
23072,1.5
23071,1.5
23583,1.45
23582,1.79
48129,7.08
90016A,4.25
90146,3.75
90032,3.13
23303,1.95
23084,1.67
21166,1.66
21181,1.66
85036C,0.5
85036B,0.5
23072,1.0
23071,1.0
72803A,0.5
90210B,1.0
90210D,1.0
23475,0.83
23497,1.45
23304,1.95
23472,12.5
23495,1.25
23496,1.25
23497,1.25
22848,10.0
23243,1.71
85170C,4.13
85180A,9.13
20616,4.13
20682,6.63
20685,15.79
20757,1.63
20762,7.46
20764,7.46
20766,7.46
21026,2.46
21238,1.63
21710,9.96
21883,1.63
21907,4.13
21918,0.83
21922,16.63
21936,5.79
22081,3.29
22262,1.63
22280,2.46
22282,24.96
22309,4.96
22317,5.79
22464,3.29
22499,12.46
22540,0.83
22546,0.83
22561,3.29
22563,2.46
22607,16.63
22614,0.83
22625,16.63
22637,4.96
22644,3.29
22663,4.13
22696,4.13
22754,1.63
22784,10.79
22834,4.13
22930,4.96
22962,1.63
22963,1.63
23126,10.79
23140,8.29
23153,7.46
23164,9.96
23174,8.29
23194,4.58
23199,4.13
23227,2.46
23272,3.29
23283,15.79
35649,2.46
48129,15.79
84519A,5.79
84519B,5.79
84884A,8.29
84926D,2.46
84997B,8.29
35968,0.2
22047,0.36
22986,0.36
16161P,0.36
23691,0.42
22591,2.75
21982,0.32
23487,8.25
23479,6.65
23366,0.55
85036C,1.0
21874,0.95
21070,0.8
21872,0.8
21066,0.8
22302,1.12
22301,1.12
22303,1.12
22300,1.12
21871,0.8
22304,1.12
23536,3.88
23403,2.48
23132,3.9
23527,2.66
22469,1.1
23321,1.11
22753,0.2
22755,0.2
22754,0.2
51014A,0.2
51014L,0.2
22209,0.5
22211,0.5
22208,0.5
22210,0.5
10135,0.25
23681,1.65
23479,6.95
21066,1.06
21407,3.0
23452,1.65
23453,1.65
23451,1.65
23481,1.04
23692,0.42
23695,0.42
23697,0.42
90195B,2.95
21218,8.29
21508,0.83
21716,4.96
22023,0.83
22066,3.29
22119,14.13
22152,1.63
22187,8.29
22550,7.46
22580,11.63
22613,1.63
22615,0.83
22670,2.46
22674,2.46
22695,3.29
22714,0.83
22716,0.83
22792,1.63
22798,5.79
22838,29.13
22895,6.63
22922,1.8
23013,8.29
23190,3.29
23244,4.13
48116,15.79
71270,2.46
84926E,2.46
85034A,8.29
85177,1.63
20674,2.46
20985,2.46
90164A,1.95
23598,2.95
23597,2.95
22070,0.5
22071,0.5
21135,0.2
23664,1.65
23702,1.5
22114,4.6
22898,2.17
22993,1.48
22979,1.93
22728,4.18
22730,4.18
23243,5.17
21174,2.4
21166,2.4
21175,2.67
82581,0.74
82580,0.92
23395,3.29
23396,3.29
23203,1.75
23581,1.75
23694,0.42
15044A,5.79
17003,0.63
20675,2.46
20749,16.63
20763,7.46
21030,2.46
21114,10.79
21137,7.46
21718,2.46
21730,9.96
21819,1.63
21820,7.46
21822,4.13
21849,8.29
21949,2.46
22071,7.46
22179,13.29
22189,8.29
22210,3.29
22212,4.13
22326,5.79
22346,1.63
22376,8.29
22429,8.29
22471,10.79
22486,8.29
22507,10.79
22564,2.46
22672,3.29
22686,2.46
22756,2.46
22786,15.79
22801,7.46
22938,4.13
23012,8.29
23089,3.29
23106,5.79
23132,12.46
23144,1.63
23322,5.79
23336,4.13
35646,2.46
71053,8.29
71459,1.66
84536A,0.83
84859C,4.13
84950,1.38
84952A,7.46
84952B,7.46
85034C,8.29
85179A,9.13
90083,1.63
23571,1.45
21868,1.65
23454,3.75
23490,3.29
21843,4.0
23442,2.08
23449,1.25
21758,5.95
23230,0.36
23702,21.0
23220,0.72
23221,0.72
23428,8.15
21199,1.45
21198,1.45
23466,7.5
23681,1.45
23428,7.05
23430,8.15
23429,8.15
23355,4.25
22804,1.0
23328,6.71
85099B,2.04
21370,1.65
23694,0.36
23691,0.36
23695,0.36
23697,0.36
23441,0.42
21284,3.29
21372,5.79
21484,7.46
21788,1.63
21789,1.63
22091,2.46
22118,11.63
22133,1.63
22192,16.63
22208,3.29
22209,3.29
15056P,12.46
16216,0.42
20761,7.46
20771,4.96
20868,2.46
22349,7.46
22363,5.79
22448,6.63
22604,4.96
22627,16.63
22631,4.13
22660,15.79
22688,15.79
22723,8.29
22768,19.96
22772,2.46
22785,16.63
22840,15.79
22943,10.79
22972,3.29
22975,2.46
23023,3.29
23128,10.79
23173,19.96
48138,15.79
84859B,4.13
85095,4.13
21115,14.13
21257,15.79
84712B,6.36
21277,18.95
21135,0.4
22071,1.0
22070,1.0
23440,2.08
23552,2.08
23498,1.45
22581,0.29
23578,1.95
23580,1.95
23575,1.95
23560,2.89
23576,1.95
23562,2.89
23561,2.89
90014C,2.95
23552,1.79
23498,1.25
23597,2.55
21867,2.46
22037,0.83
22110,7.46
22115,5.79
22279,2.46
22283,15.79
22302,4.96
22386,4.13
22428,14.13
22474,10.79
22539,0.83
22545,0.83
22622,24.96
22730,7.46
22931,4.96
22936,6.63
22973,3.29
22976,2.46
22978,7.46
23026,4.13
23109,5.79
23145,2.08
23162,7.46
23255,8.29
47369B,5.79
84559A,1.63
85059,7.46
15044D,5.79
20653,2.46
20866,2.46
21063,1.63
21221,2.46
21239,1.63
21245,3.29
21340,24.96
21370,12.46
21563,5.79
21754,11.63
21756,11.63
82600,2.4
23243,5.13
21129,5.95
21874,1.45
22402,0.85
82580,0.74
22340,1.45
23489,2.49
23108,3.39
22684,1.19
22683,1.19
22682,1.19
22681,1.19
22680,1.19
22679,1.19
22678,1.19
22677,1.19
22676,1.19
22685,1.19
23326,0.52
23460,7.84
22811,2.42
22686,1.01
71477,3.16
79321,4.7
22695,0.59
22903,1.25
22905,1.25
22640,0.79
22638,0.79
22475,1.95
22942,2.95
21592,0.39
84032A,0.79
23302,0.79
22547,0.19
22546,0.19
22545,0.19
84032B,0.79
22755,0.21
84971S,0.39
22758,0.39
22596,0.39
22511,0.79
22513,0.79
22075,0.39
21411,1.95
23320,1.25
22946,8.0
84805A,1.25
22753,0.21
22742,0.79
22438,0.39
22076,0.39
22074,0.39
84819,0.79
23357,1.65
22802,7.95
22476,1.95
22744,0.79
22481,0.39
23544,3.95
23358,1.25
21408,1.95
22072,1.25
21284,0.39
21286,0.59
22639,0.79
22510,0.79
35001G,1.25
22061,2.95
22956,0.79
84031A,1.25
22915,0.19
22314,1.25
21378,0.39
21379,0.39
21376,1.25
21377,0.39
21375,1.25
22465,0.79
22807,1.25
22055,0.39
22299,0.39
22509,3.95
22646,0.39
23235,1.25
22472,1.95
23239,1.65
22474,1.95
22217,0.39
22442,1.95
72819,1.25
21115,1.95
22123,0.79
22215,2.95
22200,1.25
22203,1.25
22201,1.25
21563,0.79
22064,0.39
22067,0.39
23543,4.15
22119,1.95
22118,1.25
22057,0.39
22059,0.39
22063,0.79
22107,1.25
22221,2.95
22220,2.95
22644,0.39
22645,0.39
22647,0.39
22464,0.79
23151,0.79
22343,0.19
22345,0.19
22344,0.19
22346,0.19
21705,0.39
22422,0.12
22312,1.25
22313,1.25
22754,0.21
22703,0.59
22701,0.79
22512,0.79
16225,0.39
22811,1.25
21462,1.95
84031B,1.25
22190,0.39
21064,1.25
22642,0.79
22406,0.39
23425,0.79
84707A,1.95
22643,0.79
22500,1.25
23416,0.39
23417,0.39
23415,0.39
84661C,0.79
84661B,0.79
22124,0.79
84509E,0.79
84510E,0.21
22799,2.95
22199,1.25
22204,1.25
22721,1.95
22723,1.25
22182,1.25
22393,0.39
22446,1.25
22448,1.25
22389,0.39
22391,0.39
22395,0.39
23107,0.79
22216,0.29
22756,0.39
22757,0.39
84827,0.09
90087,0.19
22414,3.95
22185,0.79
22495,0.79
22990,1.95
22752,3.95
22068,0.39
22069,0.39
22743,0.79
23139,0.39
21285,0.39
21441,0.19
22214,0.79
22380,0.79
22496,0.79
22538,0.19
22539,0.19
22544,0.19
22664,0.79
23106,0.79
21418,0.79
21417,0.79
23272,0.39
22955,0.79
84661A,0.79
22410,0.39
21131,1.25
21564,0.79
22785,1.25
22786,1.25
72799E,0.79
72799C,0.79
84813,2.95
22447,1.25
22543,0.19
22540,0.19
22541,0.19
21944,0.39
90214S,0.29
23141,0.79
21946,0.39
21942,0.39
21442,0.19
22319,0.19
90214L,0.29
90214M,0.29
90214A,0.29
90214B,0.29
90214C,0.29
90214D,0.29
90214E,0.29
90214G,0.29
90214H,0.29
90214J,0.29
90214K,0.29
90214F,0.29
90214I,0.29
90214N,0.29
90214O,0.29
90214P,0.29
90214R,0.29
90214T,0.29
90214U,0.29
90214V,0.29
90214W,0.29
90214Y,0.29
90214Z,0.29
23178,1.25
84884A,1.95
23143,3.95
23533,1.95
84817,0.39
20768,4.96
20772,4.96
20782,10.79
20846,2.46
21051,4.13
21116,8.29
21293,4.13
21621,16.63
21625,14.13
21755,12.46
22030,0.83
22132,1.63
22216,1.63
22303,4.96
22359,5.79
22374,8.29
22424,24.96
22432,4.13
22434,4.13
22541,0.83
22555,3.29
22653,4.13
22797,33.29
22898,4.13
22971,4.96
22977,2.46
22990,10.79
23035,3.29
23037,3.29
23108,12.46
23209,4.13
23256,8.29
23271,1.63
23280,2.46
47567B,12.46
82486,16.63
84569A,2.46
84658,8.29
84661A,4.96
84968E,24.96
85071C,4.96
22806,1.25
21930,1.75
23582,1.75
23598,2.55
85104,1.25
22405,0.39
22394,0.39
23532,1.95
84806A,0.39
21415,0.79
84679,3.95
84806B,0.39
84804B,0.79
84804A,0.79
84805B,1.25
22408,0.39
90083,0.19
90089,0.19
90093,0.19
22407,0.39
23180,1.65
85173,0.79
20932,1.25
84821,0.19
23540,2.55
23521,1.25
23522,1.25
84820,0.79
20782,1.95
21945,0.39
22166,2.95
21132,1.25
22390,0.39
85225,1.0
23137,1.25
20831,0.79
23579,1.65
23576,1.65
85152,1.92
22727,2.99
23497,1.38
23498,1.38
22961,1.38
23552,1.86
23461,3.3
23486,13.35
22413,2.75
84826,0.19
90210C,1.0
84707B,1.95
21420,0.79
22641,0.79
23575,1.65
23446,1.45
23569,4.15
23440,1.79
23560,2.49
23561,2.49
23562,2.49
23447,1.45
23179,1.25
22808,1.25
35967,0.39
90086,0.19
23531,4.76
23535,3.9
23526,3.9
21253,0.79
23843,2.08
